,Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
3864,Maruti Swift Dzire LXI,2015,434999,25000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3865,Maruti Swift Dzire VDI,2015,480000,90000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3866,Maruti Swift Dzire VDI,2015,500000,120000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3867,Maruti Swift Dzire VDI,2015,470000,110000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3868,Maruti Swift Dzire VDI,2015,480000,30000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3869,Maruti Swift Dzire VDI,2015,600000,60000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3870,Maruti Swift Dzire VDI,2015,520000,70000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3871,Maruti Swift Dzire VDI,2015,610000,60000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3872,Maruti Swift Dzire VDI,2015,625000,50000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3873,Maruti Swift Dzire VDI,2015,550000,50000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3874,Maruti Swift Dzire VDI,2015,550000,110000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3875,Maruti Swift Dzire VDI,2015,600000,100000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3876,Maruti Swift Dzire VDI,2015,440000,110000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3877,Maruti Swift Dzire VDI,2015,615000,60000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3878,Maruti Swift Dzire VDI,2015,520000,70000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3879,Maruti Swift Dzire VDI,2015,600000,135000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3880,Maruti Swift Dzire VDI,2015,600000,50000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3881,Maruti Swift Dzire VDI,2015,625000,50000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3882,Maruti Swift Dzire VDI Optional,2015,525000,80000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3883,Maruti Swift Dzire VXI,2015,525000,20000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3884,Maruti Swift Dzire VXI,2015,511000,30000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3885,Maruti Swift Dzire VXI,2015,515000,45000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3886,Maruti Swift Dzire VXI,2015,550000,50000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3887,Maruti Swift Dzire VXI,2015,450000,80000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3888,Maruti Swift Dzire VXI,2015,575000,16000,Petrol,Dealer,Manual,First Owner,19.0,1197.0,85.0,114.0,5.0
3889,Maruti Swift Dzire VXI,2015,540000,93000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3890,Maruti Swift Dzire VXI,2015,500000,117000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3891,Maruti Swift Dzire ZDI,2015,525000,40000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3892,Maruti Swift Dzire ZDI,2015,630000,147000,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190.0,5.0
3893,Maruti Swift Dzire ZDI,2015,615000,32000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3894,Maruti Swift Dzire ZDI,2015,570000,72000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3895,Maruti Swift Dzire ZDI,2015,590000,50000,Diesel,Individual,Manual,First Owner,26.0,1248.0,74.0,190.0,5.0
3896,Maruti Swift Dzire ZDI,2015,575000,57000,Diesel,Individual,Manual,Second Owner,26.0,1248.0,74.0,190.0,5.0
3897,Maruti Swift Dzire ZXI,2015,600000,7967,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,115.0,5.0
3898,Maruti Swift LDI,2015,495000,59292,Diesel,Dealer,Manual,First Owner,28.0,1248.0,74.0,190.0,5.0
3899,Maruti Swift LDI SP Limited Edition,2015,500000,35000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3900,Maruti Swift LXI Optional-O,2015,350000,100000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,113.0,5.0
3901,Maruti Swift LXI Optional-O,2015,400000,50000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,113.0,5.0
3902,Maruti Swift LXI Optional-O,2015,420000,36000,Petrol,Individual,Manual,First Owner,20.0,1197.0,83.0,113.0,5.0
3903,Maruti Swift VDI,2015,480000,87847,Diesel,Dealer,Manual,First Owner,28.0,1248.0,74.0,190.0,5.0
3904,Maruti Swift VDI,2015,550000,45000,Diesel,Dealer,Manual,First Owner,28.0,1248.0,74.0,190.0,5.0
3905,Maruti Swift VDI BSIV,2015,550000,23000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3906,Maruti Swift VDI BSIV,2015,470000,54723,Diesel,Dealer,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3907,Maruti Swift VDI BSIV,2015,525000,134000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3908,Maruti Swift VDI BSIV,2015,600000,31000,Diesel,Individual,Manual,Second Owner,25.0,1248.0,74.0,190.0,5.0
3909,Maruti Swift VDI BSIV,2015,484999,30000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3910,Maruti Swift VDI BSIV,2015,484999,30000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3911,Maruti Swift VDI BSIV,2015,573000,100000,Diesel,Individual,Manual,Second Owner,25.0,1248.0,74.0,190.0,5.0
3912,Maruti Swift VDI BSIV,2015,470000,54723,Diesel,Dealer,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3913,Maruti Swift VDI BSIV,2015,635000,50000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3914,Maruti Swift VDI BSIV,2015,490000,60000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3915,Maruti Swift VDI BSIV,2015,459999,100000,Diesel,Individual,Manual,Second Owner,25.0,1248.0,74.0,190.0,5.0
3916,Maruti Swift VDI BSIV,2015,545000,180000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3917,Maruti Swift VDI BSIV W ABS,2015,475000,78000,Diesel,Dealer,Manual,First Owner,18.979311214835374,1458.455784029267,91.28908219868886,168.313525107242,5.0
3918,Maruti Swift VDI Optional,2015,405000,100000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3919,Maruti Swift VDI Optional,2015,600000,80000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3920,Maruti Swift VDI Optional,2015,475000,60000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3921,Maruti Swift VDI Optional,2015,530000,120000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3922,Maruti Swift VDI Optional,2015,530000,120000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3923,Maruti Swift VDI Windsong Limited edition,2015,565000,114000,Diesel,Dealer,Manual,First Owner,25.0,1248.0,73.0,190.0,5.0
3924,Maruti Swift VDI Windsong Limited edition,2015,450000,100000,Diesel,Individual,Manual,First Owner,25.0,1248.0,73.0,190.0,5.0
3925,Maruti Swift VXI BSIV,2015,500000,150546,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.0,113.0,5.0
3926,Maruti Swift VXI BSIV,2015,475000,51000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.0,113.0,5.0
3927,Maruti Swift VXI Optional,2015,515000,36600,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3928,Maruti Swift VXI Optional,2015,450000,30000,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3929,Maruti Swift VXI Optional,2015,405000,68000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,81.0,113.0,5.0
3930,Maruti Swift VXI Optional,2015,550000,25000,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3931,Maruti Swift VXI Optional,2015,440000,30000,Petrol,Individual,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3932,Maruti Swift VXI Windsong Limited edition,2015,434999,50000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3933,Maruti Swift VXI Windsong Limited edition,2015,434999,50000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3934,Maruti Swift VXI Windsong Limited edition,2015,450000,35000,Petrol,Individual,Manual,Second Owner,20.0,1197.0,83.0,115.0,5.0
3935,Maruti Swift ZDI BSIV,2015,600000,25000,Diesel,Individual,Manual,First Owner,25.0,1248.0,74.0,190.0,5.0
3936,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2015,650000,57000,Diesel,Dealer,Manual,First Owner,23.0,1248.0,88.0,200.0,5.0
3937,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,800000,15000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.0,200.0,5.0
3938,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,800000,15000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.0,200.0,5.0
3939,Maruti Wagon R AMT VXI,2015,390000,50000,Petrol,Individual,Automatic,Second Owner,20.0,998.0,67.0,90.0,5.0
3940,Maruti Wagon R AMT VXI,2015,400000,20000,Petrol,Individual,Automatic,First Owner,20.0,998.0,67.0,90.0,5.0
3941,Maruti Wagon R LXI,2015,313000,68203,Petrol,Dealer,Manual,First Owner,21.0,998.0,67.0,90.0,5.0
3942,Maruti Wagon R LXI BS IV,2015,320000,50000,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90.0,5.0
3943,Maruti Wagon R LXI Optional,2015,280000,110000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3944,Maruti Wagon R Stingray VXI,2015,369000,20000,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90.0,5.0
3945,Maruti Wagon R VXI 1.2,2015,425000,75000,Petrol,Dealer,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3946,Maruti Wagon R VXI 1.2,2015,365000,28000,Petrol,Dealer,Manual,First Owner,20.0,1197.0,81.0,113.0,5.0
3947,Maruti Wagon R VXI BS IV,2015,290000,60000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3948,Maruti Wagon R VXI BS IV,2015,390000,40000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3949,Maruti Wagon R VXI BS IV,2015,430000,5000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3950,Maruti Wagon R VXI BS IV,2015,335000,30000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3951,Maruti Wagon R VXI BS IV,2015,409999,18500,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3952,Maruti Wagon R VXI BS IV,2015,350000,50000,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90.0,5.0
3953,Maruti Wagon R VXI BS IV,2015,300000,50000,Petrol,Individual,Manual,Third Owner,20.0,998.0,67.0,90.0,5.0
3954,Maruti Wagon R VXI BS IV,2015,409999,18500,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3955,Maruti Wagon R VXI BS IV,2015,350000,40000,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90.0,5.0
3956,Maruti Wagon R VXI BS IV,2015,300000,110000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3957,Maruti Wagon R VXI BS IV,2015,335000,120000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3958,Maruti Wagon R VXI BS IV,2015,400000,22500,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3959,Maruti Wagon R VXI BS IV,2015,290000,60000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3960,Maruti Wagon R VXI BS IV,2015,350000,46357,Petrol,Individual,Manual,Second Owner,20.0,998.0,67.0,90.0,5.0
3961,Maruti Wagon R VXI Optional,2015,400000,40000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3962,Maruti Wagon R VXI Optional,2015,320000,60000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3963,Maruti Wagon R VXI Optional,2015,360000,34000,Petrol,Individual,Manual,First Owner,20.0,998.0,67.0,90.0,5.0
3964,Mercedes-Benz B Class B200 CDI Sport,2015,2051000,35000,Diesel,Dealer,Automatic,Second Owner,19.0,2143.0,134.0,300.0,5.0
3965,Mercedes-Benz M-Class ML 250 CDI,2015,2600000,100000,Diesel,Individual,Automatic,Second Owner,15.0,2143.0,203.0,500.0,5.0
3966,Mitsubishi Pajero Sport 4X4,2015,1700000,39000,Diesel,Individual,Manual,First Owner,13.0,2477.0,175.0,400.0,7.0
3967,Mitsubishi Pajero Sport 4X4,2015,1700000,39000,Diesel,Individual,Manual,First Owner,13.0,2477.0,175.0,400.0,7.0
3968,Mitsubishi Pajero Sport Anniversary Edition,2015,1250000,160000,Diesel,Individual,Manual,Second Owner,13.0,2477.0,178.0,400.0,7.0
3969,Mitsubishi Pajero Sport Anniversary Edition,2015,1250000,160000,Diesel,Individual,Manual,Second Owner,13.0,2477.0,178.0,400.0,7.0
3970,Nissan Micra Active XV S,2015,300000,80000,Petrol,Individual,Manual,First Owner,19.0,1198.0,67.0,104.0,5.0
3971,Nissan Micra XL Optional,2015,346000,36422,Petrol,Dealer,Manual,First Owner,18.0,1198.0,75.0,104.0,5.0
3972,Nissan Micra XV CVT,2015,325000,50000,Petrol,Individual,Automatic,First Owner,19.0,1198.0,76.0,104.0,5.0
3973,Nissan Micra XV CVT,2015,300000,71717,Petrol,Individual,Automatic,Second Owner,19.0,1198.0,76.0,104.0,5.0
3974,Nissan Micra XV CVT,2015,325000,50000,Petrol,Individual,Automatic,First Owner,19.0,1198.0,76.0,104.0,5.0
3975,Nissan Sunny XV D,2015,499000,61000,Diesel,Dealer,Manual,Second Owner,22.0,1461.0,84.0,200.0,5.0
3976,Nissan Terrano XL,2015,700000,40000,Petrol,Individual,Manual,First Owner,13.0,1598.0,102.0,145.0,5.0
3977,Nissan Terrano XL 110 PS,2015,750000,70000,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248.0,5.0
3978,Nissan Terrano XL 85 PS,2015,480000,60000,Diesel,Individual,Manual,Third Owner,20.0,1461.0,83.0,200.0,5.0
3979,Nissan Terrano XL 85 PS,2015,700000,80000,Diesel,Individual,Manual,Second Owner,20.0,1461.0,83.0,200.0,5.0
3980,Nissan Terrano XL 85 PS,2015,800000,35000,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3981,Nissan Terrano XL 85 PS,2015,1000000,110000,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3982,Nissan Terrano XL Plus 85 PS,2015,580000,90000,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3983,Nissan Terrano XL Plus 85 PS,2015,580000,90000,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3984,Renault Duster 110PS Diesel RxL,2015,600000,136000,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248.0,5.0
3985,Renault Duster 110PS Diesel RxZ,2015,600000,60000,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248.0,5.0
3986,Renault Duster 110PS Diesel RxZ,2015,600000,160000,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,248.0,5.0
3987,Renault Duster 85PS Diesel RxE,2015,550000,130000,Diesel,Individual,Manual,Second Owner,20.0,1461.0,83.0,200.0,5.0
3988,Renault Duster 85PS Diesel RxE Adventure,2015,600000,67303,Diesel,Dealer,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3989,Renault Duster 85PS Diesel RxL,2015,484999,75000,Diesel,Dealer,Manual,First Owner,19.0,1461.0,83.0,200.0,5.0
3990,Renault Duster 85PS Diesel RxL,2015,550000,60000,Diesel,Individual,Manual,First Owner,20.0,1461.0,83.0,200.0,5.0
3991,Renault Duster 85PS Diesel RxL,2015,484999,75000,Diesel,Dealer,Manual,First Owner,19.0,1461.0,83.0,200.0,5.0
3992,Renault Duster 85PS Diesel RxL Plus,2015,620000,140000,Diesel,Individual,Manual,Second Owner,20.0,1461.0,83.0,200.0,5.0
3993,Renault KWID RXL,2015,200000,50000,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72.0,5.0
3994,Renault KWID RXT,2015,290000,15200,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72.0,5.0
3995,Renault KWID RXT,2015,300000,10000,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72.0,5.0
3996,Renault KWID RXT,2015,210000,210000,Petrol,Individual,Manual,Second Owner,25.0,799.0,53.0,72.0,5.0
3997,Renault KWID RXT,2015,290000,15200,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72.0,5.0
3998,Renault KWID RXT,2015,300000,60000,Petrol,Individual,Manual,First Owner,25.0,799.0,53.0,72.0,5.0
3999,Renault Lodgy 85PS RxE,2015,600000,125000,Diesel,Individual,Manual,First Owner,21.0,1461.0,83.0,200.0,8.0
4000,Renault Lodgy 85PS RxE,2015,600000,125000,Diesel,Individual,Manual,First Owner,21.0,1461.0,83.0,200.0,8.0
4001,Renault Lodgy 85PS RxE 7 Seater,2015,415000,120000,Diesel,Individual,Manual,Second Owner,21.0,1461.0,83.0,200.0,7.0
4002,Renault Lodgy 85PS RxZ,2015,690000,80000,Diesel,Individual,Manual,First Owner,21.0,1461.0,83.0,200.0,8.0
4003,Renault Lodgy Stepway 110PS RXZ 7S,2015,550000,240000,Diesel,Individual,Manual,First Owner,19.0,1461.0,108.0,245.0,7.0
4004,Renault Scala Diesel RxE,2015,530000,110000,Diesel,Individual,Manual,First Owner,21.0,1461.0,84.0,200.0,5.0
4005,Skoda Octavia Ambition 2.0 TDI MT,2015,900000,168000,Diesel,Individual,Manual,First Owner,20.0,1968.0,141.0,320.0,5.0
4006,Skoda Rapid 1.5 TDI Ambition,2015,610000,120000,Diesel,Individual,Manual,First Owner,21.0,1498.0,103.0,250.0,5.0
4007,Skoda Rapid 1.5 TDI Elegance,2015,300000,101500,Diesel,Individual,Manual,Second Owner,21.0,1498.0,103.0,250.0,5.0
4008,Skoda Rapid 1.5 TDI Elegance Black Package,2015,700000,35000,Diesel,Individual,Manual,First Owner,21.0,1498.0,103.0,250.0,5.0
4009,Tata Bolt Revotron XE,2015,299000,16500,Petrol,Individual,Manual,First Owner,17.0,1193.0,88.0,140.0,5.0
4010,Tata Bolt Revotron XM,2015,330000,25000,Petrol,Individual,Manual,First Owner,17.0,1193.0,88.0,140.0,5.0
4011,Tata Indica V2 Emax CNG GLX,2015,155000,60000,CNG,Individual,Manual,Second Owner,23.0,1193.0,55.0,90.0,5.0
4012,Tata Indica Vista Quadrajet LS,2015,250000,155000,Diesel,Individual,Manual,Second Owner,22.0,1248.0,74.0,190.0,5.0
4013,Tata Indica Vista TDI LS,2015,285000,70000,Diesel,Individual,Manual,First Owner,19.0,1405.0,70.0,135.0,5.0
4014,Tata Indica Vista TDI LS,2015,229999,120000,Diesel,Individual,Manual,Second Owner,19.0,1405.0,70.0,135.0,5.0
4015,Tata Indica Vista TDI LS,2015,240000,110000,Diesel,Individual,Manual,Second Owner,19.0,1405.0,70.0,135.0,5.0
4016,Tata Indigo CS LS (TDI) BS-III,2015,350000,52000,Diesel,Individual,Manual,First Owner,19.0,1405.0,69.0,135.0,5.0
4017,Tata Indigo CS LS (TDI) BS-III,2015,295000,120000,Diesel,Individual,Manual,Second Owner,19.0,1405.0,69.0,135.0,5.0
4018,Tata Indigo CS LX (TDI) BS-III,2015,250000,80000,Diesel,Individual,Manual,Second Owner,19.0,1405.0,69.0,135.0,5.0
4019,Tata Indigo CS LX (TDI) BS-III,2015,250000,80000,Diesel,Individual,Manual,Second Owner,19.0,1405.0,69.0,135.0,5.0
4020,Tata Nano LX,2015,130000,60000,Petrol,Individual,Manual,First Owner,25.0,624.0,37.0,51.0,4.0
4021,Tata Nano Twist XE,2015,110000,15000,Petrol,Individual,Manual,First Owner,25.0,624.0,37.0,51.0,4.0
4022,Tata Nano Twist XT,2015,165000,25000,Petrol,Individual,Manual,First Owner,25.0,624.0,37.0,51.0,4.0
4023,Tata Nano XE,2015,80000,60000,Petrol,Individual,Manual,First Owner,23.0,624.0,37.0,51.0,4.0
4024,Tata Nano XTA,2015,250000,20000,Petrol,Individual,Automatic,First Owner,21.0,624.0,37.0,51.0,4.0
4025,Tata New Safari DICOR 2.2 EX 4x2,2015,520000,120000,Diesel,Individual,Manual,First Owner,11.0,2179.0,138.0,320.0,7.0
4026,Tata Safari DICOR 2.2 EX 4x2,2015,600000,60000,Diesel,Individual,Manual,First Owner,13.0,2179.0,138.0,320.0,7.0
4027,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4028,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4029,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4030,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4031,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4032,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4033,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4034,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4035,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4036,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4037,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4038,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4039,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4040,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4041,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4042,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4043,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4044,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4045,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4046,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4047,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4048,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4049,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4050,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4051,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4052,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4053,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4054,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4055,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4056,Tata Safari Storme EX,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.0,2179.0,147.0,320.0,7.0
4057,Tata Safari Storme VX,2015,925000,60000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.0,320.0,7.0
4058,Tata Sumo Gold EX,2015,434999,80000,Diesel,Individual,Manual,First Owner,15.0,2956.0,83.0,250.0,7.0
4059,Tata Sumo Gold EX BSIII,2015,500000,75000,Diesel,Individual,Manual,First Owner,14.0,2956.0,69.0,223.0,7.0
4060,Tata Xenon XT EX 4X4,2015,600000,60000,Diesel,Individual,Manual,Second Owner,13.0,2179.0,138.0,320.0,5.0
4061,Tata Zest Quadrajet 1.3 75PS XE,2015,350000,60000,Diesel,Individual,Manual,First Owner,22.0,1248.0,74.0,190.0,5.0
